frame,time_s,ball_x,ball_y,ball_w,ball_h,cross_x,cross_y
4069,67.817,852.0,213.0,10.0,10.0,960,540
4070,67.833,852.0,213.0,10.0,10.0,960,540
4071,67.85,852.0,213.0,10.0,10.0,960,540
4072,67.867,855.0,215.0,10.0,10.0,960,540
4073,67.883,869.0,223.0,10.0,10.0,960,540
4074,67.9,884.0,229.0,10.0,10.0,960,540
4075,67.917,895.0,233.0,10.0,10.0,960,540
4076,67.933,,,,,960,540
4077,67.95,1152.0,577.0,11.0,9.0,960,540
4078,67.967,,,,,960,540
4079,67.983,956.0,249.0,9.0,9.0,960,540
4080,68.0,959.0,250.0,9.0,9.0,960,540
4081,68.017,964.0,251.0,9.0,9.0,960,540
4082,68.033,964.0,253.0,9.0,9.0,960,540
4083,68.05,965.0,252.0,9.0,9.0,960,540
4084,68.067,964.0,252.0,9.0,9.0,960,540
4085,68.083,966.0,253.0,9.0,9.0,960,540
4086,68.1,968.0,253.0,9.0,9.0,960,540
4087,68.117,971.0,253.0,9.0,9.0,960,540
4088,68.133,974.0,254.0,9.0,9.0,960,540
4089,68.15,978.0,254.0,9.0,9.0,960,540
4090,68.167,979.0,255.0,9.0,9.0,960,540
4091,68.183,980.0,255.0,9.0,9.0,960,540
4092,68.2,980.0,256.0,9.0,9.0,960,540
4093,68.217,981.0,255.0,9.0,9.0,960,540
4094,68.233,980.0,256.0,9.0,9.0,960,540
4095,68.25,980.0,256.0,9.0,9.0,960,540
4096,68.267,980.0,256.0,9.0,9.0,960,540
4097,68.283,980.0,256.0,9.0,9.0,960,540
4098,68.3,975.0,254.0,9.0,9.0,960,540
4099,68.317,965.0,250.0,9.0,9.0,960,540
4100,68.333,954.0,247.0,9.0,9.0,960,540
4101,68.35,,,,,960,540
4102,68.367,,,,,960,540
4103,68.383,1095.0,567.0,10.0,9.0,960,540
4104,68.4,,,,,960,540
4105,68.417,815.0,216.0,10.0,10.0,960,540
4106,68.433,805.0,213.0,10.0,10.0,960,540
4107,68.45,,,,,960,540
4108,68.467,776.0,206.0,9.0,11.0,960,540
4109,68.483,772.0,204.0,9.0,11.0,960,540
4110,68.5,767.0,203.0,9.0,11.0,960,540
4111,68.517,765.0,202.0,9.0,11.0,960,540
4112,68.533,763.0,201.0,9.0,11.0,960,540
4113,68.55,758.0,200.0,9.0,11.0,960,540
4114,68.567,755.0,200.0,9.0,11.0,960,540
4115,68.583,752.0,199.0,9.0,11.0,960,540
4116,68.6,746.0,198.0,9.0,11.0,960,540
4117,68.617,743.0,197.0,9.0,11.0,960,540
4118,68.633,739.0,196.0,9.0,11.0,960,540
4119,68.65,738.0,194.0,9.0,11.0,960,540
4120,68.667,736.0,194.0,9.0,11.0,960,540
4121,68.683,735.0,194.0,9.0,11.0,960,540
4122,68.7,731.0,192.0,9.0,11.0,960,540
4123,68.717,730.0,193.0,9.0,11.0,960,540
4124,68.733,729.0,192.0,9.0,11.0,960,540
4125,68.75,730.0,193.0,9.0,11.0,960,540
4126,68.767,729.0,192.0,9.0,11.0,960,540
4127,68.783,729.0,192.0,9.0,11.0,960,540
4128,68.8,729.0,192.0,9.0,11.0,960,540
4129,68.817,729.0,192.0,9.0,11.0,960,540
4130,68.833,729.0,192.0,9.0,11.0,960,540
4131,68.85,729.0,193.0,9.0,11.0,960,540
4132,68.867,733.0,196.0,9.0,11.0,960,540
4133,68.883,737.0,201.0,9.0,11.0,960,540
4134,68.9,740.0,203.0,9.0,11.0,960,540
4135,68.917,745.0,208.0,9.0,11.0,960,540
4136,68.933,750.0,213.0,9.0,11.0,960,540
4137,68.95,753.0,215.0,9.0,11.0,960,540
4138,68.967,755.0,216.0,9.0,11.0,960,540
4139,68.983,757.0,219.0,9.0,11.0,960,540
4140,69.0,761.0,221.0,9.0,11.0,960,540
4141,69.017,761.0,221.0,9.0,11.0,960,540
4142,69.033,762.0,221.0,9.0,11.0,960,540
4143,69.05,763.0,222.0,9.0,11.0,960,540
4144,69.067,762.0,222.0,9.0,11.0,960,540
4145,69.083,763.0,222.0,9.0,11.0,960,540
4146,69.1,762.0,222.0,9.0,11.0,960,540
4147,69.117,763.0,222.0,9.0,11.0,960,540
4148,69.133,761.0,220.0,9.0,11.0,960,540
4149,69.15,759.0,214.0,9.0,11.0,960,540
4150,69.167,756.0,207.0,9.0,11.0,960,540
4151,69.183,,,,,960,540
4152,69.2,740.0,160.0,10.0,10.0,960,540
4153,69.217,735.0,144.0,10.0,10.0,960,540
4154,69.233,,,,,960,540
4155,69.25,709.0,64.0,12.0,12.0,960,540
4156,69.267,,,,,960,540
4157,69.283,1039.0,216.0,11.0,11.0,960,540
4158,69.3,1031.0,199.0,11.0,11.0,960,540
4159,69.317,,,,,960,540
4160,69.333,1018.0,169.0,11.0,10.0,960,540
4161,69.35,1013.0,160.0,11.0,10.0,960,540
4162,69.367,1012.0,156.0,11.0,10.0,960,540
4163,69.383,1008.0,149.0,11.0,10.0,960,540
4164,69.4,1006.0,147.0,11.0,10.0,960,540
4165,69.417,1005.0,143.0,11.0,10.0,960,540
4166,69.433,1003.0,141.0,11.0,10.0,960,540
4167,69.45,1003.0,139.0,11.0,10.0,960,540
4168,69.467,1003.0,136.0,11.0,10.0,960,540
4169,69.483,1003.0,135.0,11.0,10.0,960,540
4170,69.5,1003.0,133.0,11.0,10.0,960,540
4171,69.517,1003.0,128.0,11.0,10.0,960,540
4172,69.533,1003.0,126.0,11.0,10.0,960,540
4173,69.55,1002.0,124.0,11.0,10.0,960,540
4174,69.567,1003.0,124.0,11.0,10.0,960,540
4175,69.583,1003.0,120.0,11.0,10.0,960,540
4176,69.6,1004.0,118.0,11.0,10.0,960,540
4177,69.617,1004.0,118.0,11.0,10.0,960,540
4178,69.633,1004.0,118.0,11.0,10.0,960,540
4179,69.65,1005.0,118.0,11.0,10.0,960,540
4180,69.667,1004.0,117.0,11.0,10.0,960,540
4181,69.683,1004.0,116.0,11.0,10.0,960,540
4182,69.7,1005.0,115.0,11.0,10.0,960,540
4183,69.717,1004.0,114.0,11.0,10.0,960,540
4184,69.733,1005.0,114.0,11.0,10.0,960,540
4185,69.75,1004.0,114.0,11.0,10.0,960,540
4186,69.767,1005.0,113.0,11.0,10.0,960,540
4187,69.783,1004.0,114.0,11.0,10.0,960,540
4188,69.8,997.0,115.0,11.0,10.0,960,540
4189,69.817,985.0,118.0,11.0,10.0,960,540
4190,69.833,977.0,119.0,11.0,10.0,960,540
4191,69.85,,,,,960,540
4192,69.867,894.0,137.0,10.0,12.0,960,540
4193,69.883,,,,,960,540
4194,69.9,817.0,155.0,12.0,10.0,960,540
4195,69.917,,,,,960,540
4196,69.933,773.0,165.0,12.0,12.0,960,540
4197,69.95,,,,,960,540
4198,69.967,728.0,177.0,12.0,11.0,960,540
4199,69.983,718.0,178.0,12.0,11.0,960,540
4200,70.0,713.0,179.0,12.0,11.0,960,540
4201,70.017,713.0,179.0,12.0,11.0,960,540
4202,70.033,714.0,178.0,12.0,11.0,960,540
4203,70.05,714.0,179.0,12.0,11.0,960,540
4204,70.067,713.0,178.0,12.0,11.0,960,540
4205,70.083,713.0,178.0,12.0,11.0,960,540
4206,70.1,713.0,178.0,12.0,11.0,960,540
4207,70.117,714.0,178.0,12.0,11.0,960,540
4208,70.133,714.0,178.0,12.0,11.0,960,540
4209,70.15,714.0,178.0,12.0,11.0,960,540
4210,70.167,714.0,179.0,12.0,11.0,960,540
4211,70.183,714.0,178.0,12.0,11.0,960,540
4212,70.2,713.0,178.0,12.0,11.0,960,540
4213,70.217,713.0,178.0,12.0,11.0,960,540
4214,70.233,714.0,178.0,12.0,11.0,960,540
4215,70.25,716.0,177.0,12.0,11.0,960,540
4216,70.267,723.0,172.0,12.0,11.0,960,540
4217,70.283,,,,,960,540
4218,70.3,762.0,144.0,11.0,11.0,960,540
4219,70.317,774.0,133.0,11.0,11.0,960,540
4220,70.333,,,,,960,540
4221,70.35,1144.0,183.0,11.0,10.0,960,540
4222,70.367,1153.0,176.0,11.0,10.0,960,540
4223,70.383,,,,,960,540
4224,70.4,1180.0,157.0,11.0,10.0,960,540
4225,70.417,1182.0,154.0,11.0,10.0,960,540
4226,70.433,1188.0,149.0,11.0,10.0,960,540
4227,70.45,1190.0,146.0,11.0,10.0,960,540
4228,70.467,1192.0,143.0,11.0,10.0,960,540
4229,70.483,1196.0,139.0,11.0,10.0,960,540
4230,70.5,1201.0,134.0,11.0,10.0,960,540
4231,70.517,1202.0,131.0,11.0,10.0,960,540
4232,70.533,1204.0,129.0,11.0,10.0,960,540
4233,70.55,1205.0,128.0,11.0,10.0,960,540
4234,70.567,1205.0,127.0,11.0,10.0,960,540
4235,70.583,1208.0,126.0,11.0,10.0,960,540
4236,70.6,1214.0,122.0,11.0,10.0,960,540
4237,70.617,1215.0,121.0,11.0,10.0,960,540
4238,70.633,1218.0,120.0,11.0,10.0,960,540
4239,70.65,1219.0,120.0,11.0,10.0,960,540
4240,70.667,1219.0,120.0,11.0,10.0,960,540
4241,70.683,1219.0,120.0,11.0,10.0,960,540
4242,70.7,1219.0,120.0,11.0,10.0,960,540
4243,70.717,1219.0,120.0,11.0,10.0,960,540
4244,70.733,1218.0,121.0,11.0,10.0,960,540
4245,70.75,1215.0,124.0,11.0,10.0,960,540
4246,70.767,,,,,960,540
4247,70.783,851.0,76.0,12.0,13.0,960,540
4248,70.8,839.0,90.0,12.0,13.0,960,540
4249,70.817,,,,,960,540
4250,70.833,786.0,162.0,11.0,12.0,960,540
4251,70.85,771.0,179.0,11.0,12.0,960,540
4252,70.867,,,,,960,540
4253,70.883,722.0,240.0,12.0,10.0,960,540
4254,70.9,711.0,252.0,12.0,10.0,960,540
4255,70.917,,,,,960,540
4256,70.933,687.0,276.0,11.0,11.0,960,540
4257,70.95,682.0,281.0,11.0,11.0,960,540
4258,70.967,680.0,284.0,11.0,11.0,960,540
4259,70.983,679.0,285.0,11.0,11.0,960,540
4260,71.0,679.0,285.0,11.0,11.0,960,540
4261,71.017,679.0,285.0,11.0,11.0,960,540
4262,71.033,679.0,284.0,11.0,11.0,960,540
4263,71.05,678.0,283.0,11.0,11.0,960,540
4264,71.067,678.0,281.0,11.0,11.0,960,540
4265,71.083,678.0,279.0,11.0,11.0,960,540
4266,71.1,677.0,280.0,11.0,11.0,960,540
4267,71.117,675.0,278.0,11.0,11.0,960,540
4268,71.133,673.0,278.0,11.0,11.0,960,540
4269,71.15,673.0,278.0,11.0,11.0,960,540
4270,71.167,673.0,278.0,11.0,11.0,960,540
4271,71.183,673.0,278.0,11.0,11.0,960,540
4272,71.2,672.0,277.0,11.0,11.0,960,540
4273,71.217,672.0,277.0,11.0,11.0,960,540
4274,71.233,672.0,278.0,11.0,11.0,960,540
4275,71.25,672.0,277.0,11.0,11.0,960,540
4276,71.267,672.0,277.0,11.0,11.0,960,540
4277,71.283,672.0,281.0,11.0,11.0,960,540
4278,71.3,671.0,292.0,11.0,11.0,960,540
4279,71.317,674.0,308.0,11.0,11.0,960,540
4280,71.333,,,,,960,540
4281,71.35,682.0,347.0,11.0,10.0,960,540
4282,71.367,682.0,363.0,11.0,10.0,960,540
4283,71.383,,,,,960,540
4284,71.4,687.0,396.0,11.0,10.0,960,540
4285,71.417,686.0,408.0,11.0,10.0,960,540
4286,71.433,686.0,419.0,11.0,10.0,960,540
4287,71.45,686.0,432.0,11.0,10.0,960,540
4288,71.467,685.0,439.0,11.0,10.0,960,540
4289,71.483,685.0,445.0,11.0,10.0,960,540
4290,71.5,682.0,452.0,11.0,10.0,960,540
4291,71.517,680.0,456.0,11.0,10.0,960,540
4292,71.533,678.0,460.0,11.0,10.0,960,540
4293,71.55,676.0,462.0,11.0,10.0,960,540
4294,71.567,675.0,463.0,11.0,10.0,960,540
4295,71.583,673.0,466.0,11.0,10.0,960,540
4296,71.6,671.0,467.0,11.0,10.0,960,540
4297,71.617,669.0,469.0,11.0,10.0,960,540
4298,71.633,668.0,470.0,11.0,10.0,960,540
4299,71.65,667.0,470.0,11.0,10.0,960,540
4300,71.667,666.0,470.0,11.0,10.0,960,540
4301,71.683,667.0,471.0,11.0,10.0,960,540
4302,71.7,666.0,470.0,11.0,10.0,960,540
4303,71.717,665.0,468.0,11.0,10.0,960,540
4304,71.733,664.0,468.0,11.0,10.0,960,540
4305,71.75,664.0,468.0,11.0,10.0,960,540
4306,71.767,663.0,468.0,11.0,10.0,960,540
4307,71.783,664.0,468.0,11.0,10.0,960,540
4308,71.8,663.0,469.0,11.0,10.0,960,540
4309,71.817,664.0,474.0,11.0,10.0,960,540
4310,71.833,664.0,481.0,11.0,10.0,960,540
4311,71.85,664.0,487.0,11.0,10.0,960,540
4312,71.867,663.0,498.0,11.0,10.0,960,540
4313,71.883,665.0,516.0,11.0,10.0,960,540
4314,71.9,665.0,530.0,11.0,10.0,960,540
4315,71.917,664.0,548.0,11.0,10.0,960,540
4316,71.933,662.0,560.0,11.0,10.0,960,540
4317,71.95,659.0,571.0,11.0,10.0,960,540
4318,71.967,657.0,581.0,11.0,10.0,960,540
4319,71.983,653.0,587.0,11.0,10.0,960,540
4320,72.0,651.0,592.0,11.0,10.0,960,540
4321,72.017,648.0,595.0,11.0,10.0,960,540
4322,72.033,646.0,597.0,11.0,10.0,960,540
4323,72.05,645.0,599.0,11.0,10.0,960,540
4324,72.067,643.0,601.0,11.0,10.0,960,540
4325,72.083,641.0,603.0,11.0,10.0,960,540
4326,72.1,640.0,604.0,11.0,10.0,960,540
4327,72.117,639.0,605.0,11.0,10.0,960,540
4328,72.133,637.0,605.0,11.0,10.0,960,540
4329,72.15,637.0,606.0,11.0,10.0,960,540
4330,72.167,636.0,606.0,11.0,10.0,960,540
4331,72.183,636.0,606.0,11.0,10.0,960,540
4332,72.2,635.0,606.0,11.0,10.0,960,540
4333,72.217,637.0,606.0,11.0,10.0,960,540
4334,72.233,641.0,604.0,11.0,10.0,960,540
4335,72.25,648.0,597.0,11.0,10.0,960,540
4336,72.267,659.0,586.0,11.0,10.0,960,540
4337,72.283,,,,,960,540
4338,72.3,698.0,547.0,11.0,9.0,960,540
4339,72.317,,,,,960,540
4340,72.333,734.0,506.0,11.0,9.0,960,540
4341,72.35,742.0,491.0,11.0,9.0,960,540
4342,72.367,748.0,479.0,11.0,9.0,960,540
4343,72.383,756.0,466.0,11.0,9.0,960,540
4344,72.4,759.0,459.0,11.0,9.0,960,540
4345,72.417,761.0,453.0,11.0,9.0,960,540
4346,72.433,762.0,446.0,11.0,9.0,960,540
4347,72.45,764.0,443.0,11.0,9.0,960,540
4348,72.467,764.0,440.0,11.0,9.0,960,540
4349,72.483,767.0,437.0,11.0,9.0,960,540
4350,72.5,767.0,435.0,11.0,9.0,960,540
4351,72.517,769.0,434.0,11.0,9.0,960,540
4352,72.533,771.0,431.0,11.0,9.0,960,540
4353,72.55,775.0,428.0,11.0,9.0,960,540
4354,72.567,777.0,426.0,11.0,9.0,960,540
4355,72.583,779.0,424.0,11.0,9.0,960,540
4356,72.6,779.0,423.0,11.0,9.0,960,540
4357,72.617,778.0,423.0,11.0,9.0,960,540
4358,72.633,779.0,422.0,11.0,9.0,960,540
4359,72.65,780.0,423.0,11.0,9.0,960,540
4360,72.667,780.0,421.0,11.0,9.0,960,540
4361,72.683,780.0,422.0,11.0,9.0,960,540
4362,72.7,781.0,421.0,11.0,9.0,960,540
4363,72.717,781.0,422.0,11.0,9.0,960,540
4364,72.733,781.0,428.0,11.0,9.0,960,540
4365,72.75,781.0,441.0,11.0,9.0,960,540
4366,72.767,,,,,960,540
4367,72.783,411.0,271.0,14.0,11.0,960,540
4368,72.8,,,,,960,540
4369,72.817,,,,,960,540
4370,72.833,777.0,567.0,10.0,9.0,960,540
4371,72.85,777.0,566.0,10.0,9.0,960,540
4372,72.867,777.0,566.0,10.0,9.0,960,540
4373,72.883,776.0,573.0,11.0,10.0,960,540
